ipa,source,sourcepage,prev,trans,id,zap
rèe’,sanlucasquiavini,9,3138,"1. this, these 2. here",1395,"
re"
ruhny casti’u,sanlucasquiavini,9,3138,punish,1398,"
runy castiu"
ruhny co’oll,sanlucasquiavini,9,3138,stand in line,1399,"
runy col"
siehnng,sanlucasquiavini,9,3138,hundred (modern word),1139,"
sieng"
tráhsdeh,sanlucasquiavini,9,3138,"behind, in back of",3139,"
trasde"
te’ihby,sanlucasquiavini,0,3139,"one; a, an",140,"
teiby"
tra’j,sanlucasquiavini,1,140,(man’s) suit,3141,"
traj"
taan,sanlucasquiavini,2,3141,Cayetano,1421,"
Tan"
to’taad,sanlucasquiavini,2,3141,assistant mayordomo (diputado),3142,"
totad"
deree’ch,sanlucasquiavini,3,3142,right,143,"
derech"
tequi’ly,sanlucasquiavini,4,143,tequila,1440,"
tequily"
tòo’oh,sanlucasquiavini,4,143,let’s go,3144,"
to"
ti’uwe’eh,sanlucasquiavini,5,3144,"sir, señor (respectful term of address used to a man)",3145,"
tiuwe"
ú’ taleh,sanlucasquiavini,6,3145,wow,146,"
utale"
gueht x:tiilly,sanlucasquiavini,7,146,loaf of bread,1479,"
guet xtily"
no problem,sanlucasquiavini,7,146,,3147,"
tewag xi problemdi"
tèe’wahg xi,sanlucasquiavini,8,3147,no (followed by a noun plus -di),3148,"
tewag xi"
tèe’wahg tu,sanlucasquiavini,9,3148,1. no one (followed by a verb plus -di) 2. no (followed by a noun),3149,"
tewag tu"
ruhny ca’s,sanlucasquiavini,0,3149,pay attention to,1508,"
runy cas"
termina’ll x:tèe’ camyuuny,sanlucasquiavini,0,3149,bus station,3150,"
terminal xte camyuny"
telé’fonoh,sanlucasquiavini,1,3150,telephone,3151,"
telefono"
te’ihby ra’tihzy,sanlucasquiavini,2,3151,in just a little while,3152,"
teiby ratizy"
rgueh,sanlucasquiavini,3,3152,"carry, haul (something heavy or more than one item)",1537,"
rgue"
rguìi’ch,sanlucasquiavini,3,3152,break (a long object),1538,"
rguich"
rihstìi,sanlucasquiavini,3,3152,get up (out of bed),1539,"
risti"
te’ihby ra dye’nnih,sanlucasquiavini,3,3152,one of those stores,3153,"
teiby ra dyeni"
rtòo’oh,sanlucasquiavini,4,3153,sell,1540,"
rto"
rtyu’uh,sanlucasquiavini,4,3153,pick (fruit),1541,"
rtyu"
té’cnicah,sanlucasquiavini,4,3153,technical,3154,"
tecnica"
te’bloh-ihzy,sanlucasquiavini,5,3154,just the same,3155,"
tebloizy"
te’bloh,sanlucasquiavini,6,3155,"equal, even, the same",3156,"
teblo"
banguual,sanlucasquiavini,7,3156,old person,1577,"
bangual"
rsìii’lly,sanlucasquiavini,7,3156,morning,1579,"
rsily"
saguuall,sanlucasquiavini,7,3156,"consuegro, sibling’s spouse’s blood relative, parent’s sibling’s spouse’s blood relative",1578,"
sagual"
ta’s,sanlucasquiavini,7,3156,cup,3157,"
tas"
amiiegw,sanlucasquiavini,8,3157,friend,1582,"
amiegw"
treeiny,sanlucasquiavini,8,3157,train,1583,"
treiny"
xtiaazh,sanlucasquiavini,8,3157,garlic,1581,"
xtiazh"
tahp gàally,sanlucasquiavini,8,3157,eighty,3158,"
tap galy"
Taguuall,sanlucasquiavini,9,3158,"Day of the Dead (All Saints Day, November 1, and All Souls Day, November 2)",3159,"
Tagual"
ta’aann,sanlucasquiavini,0,3159,because,3160,"
tan"
rbèe’b,sanlucasquiavini,1,3160,"1. get into a position (on a flat, elevated surface), be (habitually) in a position (on a flat, elevated surface) 2. ride (an animal)",1615,"
rbeb"
talòo’,sanlucasquiavini,1,3160,(term of address used informally to a friend),3161,"
talo"
la’a-ëng ,sanlucasquiavini,2,3161,he,1623,"
laëng "
x:tèe’n,sanlucasquiavini,2,3161,1. of 2. (used in possessed noun phrases) 3. (possession),1620,"
xten"
"ta’baza’, dye’baza’",sanlucasquiavini,2,3161,really,3162,"
tabaza, dyebaza"
nde’nn,sanlucasquiavini,3,3162,this one,1639,"
nden"
tàa’ahbtsêë’,sanlucasquiavini,3,3162,ninety,3163,"
ta abtsë"
rèenn,sanlucasquiavini,4,3163,"that, there",1641,"
ren"
rèenn,sanlucasquiavini,4,3163,"that, there",1642,"
ren"
tààa’,sanlucasquiavini,4,3163,eighty,3164,"
ta"
ruhny gaan,sanlucasquiavini,5,3164,earns,1650,"
runy gan"
ruhny ua’s,sanlucasquiavini,5,3164,use,1652,"
runy uas"
rbih,sanlucasquiavini,5,3164,"sit down, take a seat",2165,"
rbi"
syudada’nn,sanlucasquiavini,5,3164,citizen,3165,"
syudadan"
fo’c,sanlucasquiavini,6,3165,light bulb,1665,"
foc"
wchiilly,sanlucasquiavini,6,3165,knife,1662,"
wchily"
"sye’t, syé’teh",sanlucasquiavini,6,3165,seven (modern word),3166,"
syet, syete"
rcyi’-a’,sanlucasquiavini,7,3166,I cook,167,"
rcyia"
rcyi’-ih,sanlucasquiavini,8,167,he cooks,168,"
rcyii"
rcyi’-iùu’,sanlucasquiavini,9,168,you cook,169,"
rcyiu"
rcha’-a’,sanlucasquiavini,0,169,I warm,170,"
rchaa"
rcha’-ih,sanlucasquiavini,1,170,he warms,171,"
rchai"
rcho’-òo’,sanlucasquiavini,2,171,you warm,172,"
rchoo"
rbahb,sanlucasquiavini,3,172,gets itchy,173,"
rbab"
rie’nyëhnn,sanlucasquiavini,4,173,we do,174,"
rienyën"
chiia,sanlucasquiavini,5,174,will go,175,"
chia"
re’ihpy,sanlucasquiavini,6,175,"1. tell, ask (someone other than the speaker or hearer) 2. tell, ask (someone other than the speakker or hearer) to 3. calls (someone other than the speaker or hearer) (a name)",176,"
reipy"
riahb,sanlucasquiavini,7,176,fall,177,"
riab"
bannùùa’,sanlucasquiavini,8,177,scorpion,178,"
banua "
rcuhzh,sanlucasquiavini,9,178,play (a wind instrument),1798,"
rcuzh"
Spa’nny,sanlucasquiavini,9,178,Spain,3179,"
Spany"
behll,sanlucasquiavini,0,3179,fish,180,"
bel"
behlld,sanlucasquiavini,1,180,fish,181,"
beld"
ruhny comprendeer,sanlucasquiavini,2,181,"understand, sympathize with",1821,"
runy comprender"
ruhnyax:tèe’n,sanlucasquiavini,2,181,take possession of,1829,"
runyaxten"
sinnde’sdihzy,sanlucasquiavini,2,181,just so long as,3182,"
sindesdizy"
wbwààa’n,sanlucasquiavini,2,181,thief,1182,"
wbwan"
caba’i,sanlucasquiavini,3,1182,horse,183,"
cabai"
do’ctoor,sanlucasquiavini,4,183,doctor,184,"
doctor"
cali chìu’ ?,sanlucasquiavini,5,184,Where are you going?,2185,"
Cali chiu?"
se’rc,sanlucasquiavini,5,184,almost,3185,"
serc"
gyahg,sanlucasquiavini,6,3185,"stick, wood, tree, firewood",186,"
gyag"
Gye’eihlly,sanlucasquiavini,7,186,Miguel,187,"
Gyeily "
lecsyoony ,sanlucasquiavini,8,187,lesson,188,"
lecsyony "
Lia Leen,sanlucasquiavini,9,188,Elena,189,"
Lia Len"
li’ebr,sanlucasquiavini,0,189,book,190,"
liebr"
ma’anyseer,sanlucasquiavini,1,190,bee,191,"
manyser"
me’s,sanlucasquiavini,2,191,teacher,192,"
mes"
zh:aa’cw,sanlucasquiavini,3,192,cockroach,1930,"
zhacw"
scweel,sanlucasquiavini,3,192,school,3193,"
scwel"
bèen,sanlucasquiavini,4,3193,"dregs, grounds (of liquid)",1947,"
ben"
cuahnn,sanlucasquiavini,4,3193,and; with,1946,"
cuan"
dùub,sanlucasquiavini,4,3193,maguey,2194,"
dub"
sclaab,sanlucasquiavini,4,3193,slave,3194,"
sclab"
byo’ol,sanlucasquiavini,5,3194,century plant flower,1950,"
byol"
lia,sanlucasquiavini,5,3194,"girl’s title, Miss, Señorita",1955,"
Lia"
yo’oll,sanlucasquiavini,5,3194,Yola (girl’s name),1951,"
Yol"
gyìa’ bugambi’lly,sanlucasquiavini,5,3194,bougainvillea,2195,"
gyia bugambily"
sarampyoony,sanlucasquiavini,5,3194,measles,3195,"
sarampyony"
nnyi’ihs,sanlucasquiavini,6,3195,water,196,"
nyis"
plu’mm,sanlucasquiavini,7,196,pen,197,"
plum"
ra dìi’zh,sanlucasquiavini,8,197,"words, vocabulary",198,"
ra dizh"
ra’ta’ ra dìi’zh ,sanlucasquiavini,9,198,all the words,199,"
rata ra dizh "
rbahnny,sanlucasquiavini,0,199,wake up,200,"
rbany"
rcwàa’nny,sanlucasquiavini,1,200,wake (someone) up,201,"
rcwany"
rcye’tlààa’z,sanlucasquiavini,2,201,"be happy, get happy",202,"
rcyetlaz"
rdèèi’dy,sanlucasquiavini,3,202,1. give (something) to (someone other than the speaker or hearer) 2. give (someone or something) away,203,"
rdeidy"
rdììe’by,sanlucasquiavini,4,203,boil (of a liquid),204,"
rdieby"
rdu’ahx,sanlucasquiavini,5,204,bark,205,"
rduax"
rèe,sanlucasquiavini,6,205,"1. that, those 2. there",206,"
re"
rèe’,sanlucasquiavini,7,206,"1. this, these 2. here",207,"
re"
rgùad,sanlucasquiavini,8,207,1. sting (someone) 2. poke (something) at (someone),208,"
rguad"
rgyaàa’n,sanlucasquiavini,9,208,feed (someone or something),209,"
rgyan"
rnnàa’az,sanlucasquiavini,0,209,grab (something),210,"
rnaz"
rnuhdìi’zh,sanlucasquiavini,1,210,"question (someone), ask a question of (someone)",211,"
rnudizh"
rsudììe’by,sanlucasquiavini,2,211,boil (something),212,"
rsudieby"
rtyi’ihs,sanlucasquiavini,3,212,jump,213,"
rtyis"
rzh:ùu’nny,sanlucasquiavini,4,213,"1. run 2. elope (especially, of a young woman) 3. flee, run away from (a place)",214,"
rzhuny"
sedee,sanlucasquiavini,5,214,C.D.,215,"
sede"
tareea,sanlucasquiavini,6,215,exercise,216,"
tarea"
tareea,sanlucasquiavini,7,216,homework,217,"
tarea"
u’as,sanlucasquiavini,8,217,"really, very",218,"
uas"
a za’a’ buahs,sanlucasquiavini,9,218,"Well, I’ve got to go.",2191,"
A zaa buas."
a’s buahs. yzhàaja’ann,sanlucasquiavini,9,218,Ok. See you later.,2192,"
As buas. Yzhajan."
dùub,sanlucasquiavini,9,218,maguey,2194,"
dub"
gyìa’ bugambi’lly,sanlucasquiavini,9,218,bougainvillea,2195,"
gyia bugambily"
gyìa’ ca’rnaad,sanlucasquiavini,9,218,pomegranate tree,2196,"
gyia carnad"
gyibyàa,sanlucasquiavini,9,218,prickly pear cactus,2198,"
gyibya"
gyi’lùùu’zh,sanlucasquiavini,9,218,pepper tree,2199,"
gyiluzh"
tèe’wahg,sanlucasquiavini,9,218,"1. not 2. no, nope",2190,"
tewag"
gyìa’ rrueeg,sanlucasquiavini,9,218,basil flower,2219,"
gyia rrue"
rree’ihzh,sanlucasquiavini,9,218,call,3219,"
rreizh"
unidaa,sanlucasquiavini,0,3219,unit,220,"
unida"
zhyàa’p,sanlucasquiavini,1,220,girl,221,"
zhyap"
Beed,sanlucasquiavini,2,221,Pedro,222,"
Bed"
rratahgguèe’ll,sanlucasquiavini,3,222,be the very next day,3223,"
rratagguel"
rzhyàag,sanlucasquiavini,4,3223,meet,3224,"
rzhyag"
rzhiloh loh,sanlucasquiavini,5,3224,stare at,3225,"
rzhilo lo"
rzhiloh,sanlucasquiavini,6,3225,be amazed at,3226,"
rzhilo"
deheh,sanlucasquiavini,7,3226,"dust, powder",2271,"
de"
rzhìezda’t,sanlucasquiavini,7,3226,smile an insincere smile,3227,"
rzhiezdat"
rzhìel,sanlucasquiavini,8,3227,find,3228,"
rzhiel"
rzhi’ch,sanlucasquiavini,9,3228,"get mad, get angry",3229,"
rzhich"
re’nn,sanlucasquiavini,0,3229,"this, here",2308,"
ren"
rzhìi’ih,sanlucasquiavini,0,3229,"1. spill (of a liquid) 2. get stuffed up, plugged up",3230,"
rzhi"
rzyèe’nny,sanlucasquiavini,1,3230,feel,3231,"
rzyeny"
rzundii,sanlucasquiavini,2,3231,1. stand erect (in a location) 2. stand (something) erect (in a location),3232,"
rzundi"
rzugwa’ah,sanlucasquiavini,3,3232,"1. stand (in a location) 2. stand, stand (something) up (in a location)",3233,"
rzugwa"
rzucàa,sanlucasquiavini,4,3233,"1. take, take away 2. take off (clothing)",3234,"
rzuca"
"rzubga’ah, rzùu’bga’ah, rzùubga’ah",sanlucasquiavini,5,3234,"1. set (something) (in a location) 2. sit, sit down (in a location)",3235,"
rzubga"
rzùu’b guì’ichgwu’ùa’zh,sanlucasquiavini,6,3235,1. give (someone) a shot 2. get a shot,3236,"
rzub guichgwuazh"
rzùu’b,sanlucasquiavini,7,3236,"1. place (something) (in a location), set (something) down (in a location) 2. sit, sit down (in a location) 3. get paced, is (habitually) placed (on a flat, elevated surface)",3237,"
rzub"
rzuh,sanlucasquiavini,8,3237,"1. stand, stand up (something) (in a location) 2. stand (in a location)",3238,"
rzu"
rzilààa’z,sanlucasquiavini,9,3238,send (someone) back to (a place),3239,"
rzilaz"
rzi’ihcy,sanlucasquiavini,0,3239,send (someone) back to (a place),3240,"
rzicy"
rzìi’ loh,sanlucasquiavini,1,3240,buy (something) from (someone),3241,"
rzi lo"
rzììi’,sanlucasquiavini,2,3241,buy,3242,"
rzi"
gyibtsëh,sanlucasquiavini,3,3242,organ-pipe cactus,2436,"
gyibtsë"
ra wii,sanlucasquiavini,3,3242,guavas,1243,"
ra wi"
rzehnnygahza’,sanlucasquiavini,3,3242,arrive right then,3243,"
rzenygaza"
rzehnny,sanlucasquiavini,4,3243,"arrive, arrive at (a place), arrive in (a place)",3244,"
rzeny"
rzèè’iby,sanlucasquiavini,5,3244,"1. hang (in a location), float (in a location); 2. hang (something) (in a location)",3245,"
rzeiby"
a’s bùunny,sanlucasquiavini,6,3245,Hey there!,2465,"
As, buny"
x:tyoozëhnn làa’-ahd,sanlucasquiavini,6,3245,Thank you (used when talking to more than one person),2463,"
Xtyozën laad"
x:tyoozëhnn lìu’,sanlucasquiavini,6,3245,Thank you,2460,"
Xtyozën liu"
x:tyoozëhnn yëbu’uu’,sanlucasquiavini,6,3245,Thank you (formal),2462,"
Xtyozën yëbu"
x:tyoozëhnn yùad,sanlucasquiavini,6,3245,Thank you (form. used when talking to more than one person),2464,"
Xtyozën yuad"
yzhàaga’ann,sanlucasquiavini,6,3245,Goodbye,2468,"
Yzhagan"
yzhàaja’ann buahs,sanlucasquiavini,6,3245,"Okay, see you later",2469,"
Yzhajan buas"
rzèeby,sanlucasquiavini,6,3245,put (something) in (a location),3246,"
rzeby"
x:a nu’-ùu’ ?,sanlucasquiavini,7,3246,How are you?,2477,"
Xa nuu?"
za’c laizhih !,sanlucasquiavini,7,3246,Good midday!,2472,"
Zac laizhi!"
za’c rsìii’lly,sanlucasquiavini,7,3246,Good morning!,2470,"
Zac rsily!"
za’c wzhih !,sanlucasquiavini,7,3246,Good afternoon!,2473,"
Zac wzhi!"
za’carsìii’ly !,sanlucasquiavini,7,3246,Good morning!,2471,"
Zacarsily!"
za’cawxi’ihnny,sanlucasquiavini,7,3246,Good evening!,2476,"
Zacawxiny!"
za’cawzhih !,sanlucasquiavini,7,3246,Good afternoon!,2474,"
Zacawzhi!"
rzallohoh,sanlucasquiavini,7,3246,"start, begin",3247,"
rzalo"
x:a nu’uh bèe’llùu’ ?,sanlucasquiavini,8,3247,How is your sister? (used when talking to a female) ,2485,"
Xa nu belu?"
x:a nu’uh bzyaàa’nùu’ ?,sanlucasquiavini,8,3247,How is your brother? (used when talking to a female),2486,"
Xa nu bzyanu?"
x:a nu’uh bzyaàa’nùu’ ?,sanlucasquiavini,8,3247,How is your sister? (used when talking to a male),2487,"
Xa nu bzyanu?"
x:a nu’uh x:ta’adùu’ ?,sanlucasquiavini,8,3247,How is your father?,2481,"
Xa nu xtadu?"
x:a nu’uh zhìi’inyùu’ ?,sanlucasquiavini,8,3247,How is your child?,2483,"
Xa nu zhinyu?"
rzahc,sanlucasquiavini,8,3247,"suffers, has (what) as a problem",3248,"
rzac"
rzah,sanlucasquiavini,9,3248,walk,3249,"
rza"
ryùu’ux,sanlucasquiavini,0,3249,get old,3250,"
ryux"
ryu’tìià làa’any,sanlucasquiavini,1,3250,"enter (somewhere), go into (a place)",3251,"
ryuti lany"
ryutìi,sanlucasquiavini,2,3251,"go (into), enter",3252,"
ryuti"
guë’ëhcy,sanlucasquiavini,3,3252,head,1253,"
guëcy"
ryùùu’b,sanlucasquiavini,3,3252,"hurt, ache",3253,"
ryub"
ryu’ahll,sanlucasquiavini,4,3253,"pant (of a dog, for example)",3254,"
ryual"
ryu’uh,sanlucasquiavini,5,3254,"enter, go to (college, for example)",3255,"
ryu"
rye’eht làa’any,sanlucasquiavini,6,3255,get off (a bus),3256,"
ryet lany"
rye’eht,sanlucasquiavini,7,3256,"go down, descend",3257,"
ryet"
rye’enngw,sanlucasquiavini,8,3257,"gringo (Anglo, white person from the United States or possibly Europe)",3258,"
ryengw"
ryèi’zy,sanlucasquiavini,9,3258,digest,3259,"
ryeizy"
ryàa’an,sanlucasquiavini,0,3259,"1. stay in, stay at (a place) 2. remain",3260,"
ryan"
ryalààa’z,sanlucasquiavini,1,3260,"1. forget, forget something 2. forget, forget about (something)",3261,"
ryalaz"
ryàa’ll,sanlucasquiavini,2,3261,lose his or her oul through a serious fright (a susto),3262,"
ryal"
ryàall,sanlucasquiavini,3,3262,"shoud, deserve to, should get a turn to",3263,"
ryal"
rxìi’ih,sanlucasquiavini,4,3263,spill (a liquid),3264,"
rxi"
ru’yu’uh,sanlucasquiavini,5,3264,"1. doorway of a house 2. in front of the house, in the doorway of the house",3265,"
ruyu"
ru’x:nnaàa’,sanlucasquiavini,6,3265,"get married, marry (someone)",3266,"
ruxna"
ruhnytocaar,sanlucasquiavini,7,3266,be assigned to (a job),3267,"
runytocar"
ruhnysèe’s,sanlucasquiavini,8,3267,shake (something),3268,"
runyses"
ruhnyrehzh,sanlucasquiavini,9,3268,help (someone) regain his soul through a traditional ceremony,3269,"
runyrezh"
ruhnygaan,sanlucasquiavini,0,3269,"should, had better",3270,"
runygan"
deheh,sanlucasquiavini,1,3270,"dust, powder",2271,"
de"
ruhnychììa’,sanlucasquiavini,1,3270,"make, build",3271,"
runychia"
ruhnybyùuzh,sanlucasquiavini,2,3271,cut into little pieces,3272,"
runybyuzh"
ruhny trataar,sanlucasquiavini,3,3272,treat,3273,"
runy tratar"
gweenahg,sanlucasquiavini,4,3273,Fine.,2745,"
Gwenag."
x:a nu’uh x:nna’anùu’ ?,sanlucasquiavini,4,3273,How is your mother?,2749,"
Xa nu xnanu?"
ruhny tomaar fo’t,sanlucasquiavini,4,3273,"1. take photographs, take pictures 2. take a picture of, photograph (something or someone)",3274,"
runy tomar fot"
a guhc tuhxmaan bze’ennya’,sanlucasquiavini,5,3274,I arrived a week ago.,2756,"
A guc tuxman bzenya."
guhc bze’ennyùu’ nah ?,sanlucasquiavini,5,3274,When did you arrive?,2755,"
Guc bzenyu na?"
x:a zuuny làadih ?,sanlucasquiavini,5,3274,How are things over there?,2757,"
Xa zuny ladi?"
ruhny sacrificaar,sanlucasquiavini,5,3274,make a sacrifice,3275,"
runy sacrificar"
ihzylààa’,sanlucasquiavini,6,3275,Fine,2762,"
Izyla"
lecsyoony,sanlucasquiavini,6,3275,lesson,2766,"
lecsyony"
rdu’ahx,sanlucasquiavini,6,3275,barks,2768,"
rdaux"
x:a nu’yuu’ ?,sanlucasquiavini,6,3275,How are you? (formal) ,2760,"
Xa nuyu?"
"yzhàaja’ann buahs, erre’eh",sanlucasquiavini,6,3275,"Ok. See you later, friend.",2761,"
Yzhajan buas, erre."
ruhny rreportaar,sanlucasquiavini,6,3275,report,3276,"
runy prweb"
za’c laizhih,sanlucasquiavini,7,3276,Good midday!,2778,"
Zac laizhi!"
za’c rsìii’lly !,sanlucasquiavini,7,3276,Good morning!,2777,"
Zac rsily!"
za’c wzhih!,sanlucasquiavini,7,3276,Good afternoon!,2779,"
Zac wzhi!"
má’cyëmm,sanlucasquiavini,7,3276,machine,1277,"
macyëm"
ruhny protejeer,sanlucasquiavini,7,3276,protect,3277,"
runy protejer"
que’ity,sanlucasquiavini,8,3277,not,2787,"
queity"
x:a nu’uh bzyaàa’nùu’ ?,sanlucasquiavini,8,3277,How is your brother? (used when talking to a  female),2781,"
Xa nu bzyanu?"
za’cawzhih!,sanlucasquiavini,8,3277,Good afternoon!,2780,"
Zacawzhi!"
zhi’eb,sanlucasquiavini,8,3277,goat,2788,"
zhieb"
zhi’ìilly,sanlucasquiavini,8,3277,sheep,2789,"
zhily"
ruhny preparaar,sanlucasquiavini,8,3277,"prepare (something), get (something) ready",3278,"
runy preparar"
té’nnihzy,sanlucasquiavini,8,3277,tennis shoes,1278,"
tenizy"
a’s gwu’alle’eh,sanlucasquiavini,9,1278,"Hey, man",2796,"
As, gwuale"
rguìed,sanlucasquiavini,9,1278,pierce (ears),2794,"
rguied"
rri’cah,sanlucasquiavini,9,1278,appears,2793,"
rrica"
x:a nu’uh be’tsùu’ ?,sanlucasquiavini,9,1278,How is your brother? (used when talking to a male),2799,"
Xa nu betsu?"
x:tyoozëhnn yu’uu’,sanlucasquiavini,9,1278,Thank you (formal),2795,"
Xtyozën yu"
yzhàaja’ann,sanlucasquiavini,9,1278,Goodbye,2797,"
Yzhajan"
za’c wxi’ihnny !,sanlucasquiavini,9,1278,Good evening!,2798,"
Zac wxiny!"
ruhny pregu’uann,sanlucasquiavini,9,1278,ask (someone) a question,3279,"
runy preguan"
àaa – ua’s jo’oz rgwèe’za’cyuu’ Dìi’zhsah !,sanlucasquiavini,0,3279,Ah – you speak Zapotec very well!,2805,"
A – uas joz rgwezacyu Dizhsa!"
"àa’, rgwèe’yuu’ Dìi’zhsah !",sanlucasquiavini,0,3279,"So, you speak Zapotec!",2803,"
A, rgweyu Dizhsa!"
cali bsèe’dyyuu’ Dìi’zhsah ?,sanlucasquiavini,0,3279,Where did you learn Zapotec?,2804,"
Cali bsedyyu Dizhsa?"
cha’a’ mandaad,sanlucasquiavini,0,3279,I am going on an errand.,2801,"
chaa mandad"
rèe’ cayuhnya’ zèèi’ny,sanlucasquiavini,0,3279,I’m working here.,2808,"
Re cayunya zeiny."
xi cayuhnyyuu’ rèe’ ?,sanlucasquiavini,0,3279,What are you doing here?,2806,"
Xi cayunyyu re?"
"za’c rsìiilly, biied",sanlucasquiavini,0,3279,"Good morning, señorita.",2802,"
Zac rsily, bied."
ruhny operaar,sanlucasquiavini,0,3279,operate on,3280,"
runy operar"
Comedoor Mary ua’s nìi’zh nnahx ri’cy…,sanlucasquiavini,1,3280,The chocolate is very good at the Comedor Mary. ,2815,"
Comedor Mary uas nizh nax"
comedoor re’nn ryu’làa’za’ rìe’dta’uwa’,sanlucasquiavini,1,3280,I like to come and eat at this café.,2816,"
Comedor ren ryulaza riedtauwa."
gyo’oh subga’-ëhnn rèe’gah ,sanlucasquiavini,1,3280,Let’s sit right here.,2817,"
Gyo subgaën rega."
lèezlàa’ gàannyuu’!,sanlucasquiavini,1,3280,Wait!,2812,"
Lezla ganyu!"
que’ity guhcbèe’yuu’ xi mnìi’-ëhb èee?,sanlucasquiavini,1,3280,Didn’t you understand what she said?,2818,"
Queity gucbeyu ni mniëb e?"
ra gùu’ann rèe’ ryu’làa’za’,sanlucasquiavini,1,3280,I like these bulls.,2810,"
Ra guan re ryulaza."
rcàa’za’ gu’unya’ pregu’uann yuu’,sanlucasquiavini,1,3280,I want to ask you a question.,2813,"
Rcaza gunya preguan yu."
U ryu’làa’zyuu’ nnahx ?,sanlucasquiavini,1,3280,Do you like chocolate?,2814,"
U ryulazyu nax?"
x:a rrillohyuu’ ?,sanlucasquiavini,1,3280,What do you think?,2811,"
Xa rriloyu?"
"xiahzh:, que’ity rgwèèe’yuu’ Dìi’zhtiilly èee?",sanlucasquiavini,1,3280,"What, you don’t speak Spanish?",2819,"
Xiazh, queity rgweyu Dizhtily e?"
ruhny odiaar,sanlucasquiavini,1,3280,hate,3281,"
runy odiar"
a’jy...caldo de pollo nàa ca’lld bu’uhdy,sanlucasquiavini,2,3281,Yes...Caldo de pollo is chicken soup.,2823,"
Ajy....Caldo de pollo na cald budy."
a’sy a byu’lààa’zyuu’-ih,sanlucasquiavini,2,3281,You’ll like them.,2826,"
Asy a byulazyui."
"mnàa’bahgzaga’ nnahx: 
yquììi’nyyuu’

",sanlucasquiavini,2,3281,I also ordered hot chocolate for you to drink.,2828,"
Mnabagzaga nax yquinyyu."
nih nàa gyix:e’ehiny,sanlucasquiavini,2,3281,"Like, higaditos.",2824,"
Ni na gyixeiny."
nu’uh enchiladas a’ty nàannyuu’ xi’ìi’...,sanlucasquiavini,2,3281,There are enchiladas— but you know what they are...,2821,"
Nu enchiladas— aty nanyu xii..."
xi yquììi’nyyuu’ nah?,sanlucasquiavini,2,3281,So what are you going to eat?,2825,"
Xi yquinyyu na?"
"zi’cy nnah-ëhb, xi yquììi’nyyuu’?",sanlucasquiavini,2,3281,"She said, what are you going to eat?",2820,"
Zicy naëb, xi yquinyyu?"
ruhny nesesitaar,sanlucasquiavini,2,3281,need,3282,"
runy nesesitar"
àa’ fo’t cabee’ehyuu’ buahs,sanlucasquiavini,3,3282,"So you’re taking pictures, then.",2839,"
A fot cabeyu buas."
a nnahx a bzehnny!,sanlucasquiavini,3,3282,The chocolate has arrived!,2830,"
A nax a bzeny!"
cwa’anna’ yuu’ zhi’ bàall zi’cy rnnììi’yuu’ zhi’ zi&,sanlucasquiavini,3,3282,"I don’t know, it’s up to you, if you say so, that’s how it will be…",2838,"
Cwana, yu zhi, bal zicy rniyu zhi zicy gac…."
enfrijoladas nàa gueht nih nu’uh làa’iny bzyàa’ nìu,sanlucasquiavini,3,3282,Enfrijoladas are tortillas that are in a bean sauce.,2835,"
Enfrijoladas na  guet ni nu lainy bzya niu."
gyoo’oh ydèe’-ëhnn nnahx,sanlucasquiavini,3,3282,Let’s drink chocolate,2831,"
Gyo ydeën nax."
"nàa’ zi’cygahgza’, nìegza’ ga’uwa’",sanlucasquiavini,3,3282,"And the same for me, I’ll have them too.",2837,"
Naa zicygagza, niegza gauwa."
ruhny molestaar,sanlucasquiavini,3,3282,bother,3283,"
runy molestar"
bdih,sanlucasquiavini,4,3283,ant,2846,"
bdi"
bu’uhuhdy,sanlucasquiavini,4,3283,chicken,2849,"
budy"
dìi’zh bèu’!,sanlucasquiavini,4,3283,cheers! [inf.],2841,"
dizh beu!"
Leoony,sanlucasquiavini,4,3283,Leon,2847,"
Leony"
rèe’ rcàa’za’ gu’unya’ imbertier mùuully loh ra gùu’ann sehbuu,sanlucasquiavini,4,3283,I want to invest money in some of these zebu bulls here.,2848,"
Re rcaza gunya imbertier muly lo ra guan sebu."
rmuudyëng,sanlucasquiavini,4,3283,It is medicine.,2845,"
Rmudyëng"
ya’c,sanlucasquiavini,4,3283,No.,2840,"
Yac"
ruhny marcaar,sanlucasquiavini,4,3283,"dial (a phone), call (on the phone)",3284,"
runy marcar"
casoon,sanlucasquiavini,5,3284,pants,2852,"
cason"
chirmia,sanlucasquiavini,5,3284,traditional flute,2853,"
chirmia"
clarine’t,sanlucasquiavini,5,3284,clarinet,2854,"
clarinet"
cu’uch,sanlucasquiavini,5,3284,pig,2855,"
cuch"
gùu’ann sebuu,sanlucasquiavini,5,3284,type of ox with a hump,2857,"
guan sebu"
gueht,sanlucasquiavini,5,3284,tortilla,2858,"
guet"
Gye’eihlly,sanlucasquiavini,5,3284,Miguel,2859,"
Gyeily"
ruhny manejaar,sanlucasquiavini,5,3284,drive,3285,"
runy manejar"
ihzylààa’,sanlucasquiavini,6,3285,Fine,2867,"
Izyla"
la’ài’,sanlucasquiavini,6,3285,"he, she, it; him, her, it (distal)",2861,"
lai"
ma’anyseer,sanlucasquiavini,6,3285,bee,2868,"
manyser"
